time;logid;split;acdcalls;vdn;abncalls;transferred;holdcalls;auxoutoffcalls;i_acdtime;i_acwintime;holdtime;workmode;direction;auxreason;auxoutofftime;i_stafftime;i_availtime;i_auxtime;ansringtime;abntime;holdabncalls;holdacdtime
2021/06/05 12:25:17;2120741;1143;0;;0;0;0;0;0;0;0;40;0;;0;1516;0;527;0;0;0;0
2021/06/05 12:25:17;2120741;1144;0;;0;0;0;0;0;0;0;40;0;;0;1516;0;527;0;0;0;0
2021/06/05 12:25:17;2120741;6250;0;;0;0;0;0;0;0;0;40;0;;0;1516;0;527;0;0;0;0
2021/06/06 13:17:22;2109946;1157;0;;0;0;0;0;0;0;0;20;0;;0;1041;670;0;0;0;0;0
2021/06/06 13:17:22;2109946;1158;0;;0;0;0;0;0;0;0;20;0;;0;1041;670;0;0;0;0;0
2021/06/06 13:17:22;2109946;1160;0;;0;0;0;0;0;0;0;20;0;;0;1041;670;0;0;0;0;0
2021/06/06 13:17:22;2109946;1161;1;;0;0;0;0;331;40;0;20;0;;0;1041;670;0;7;0;0;0
2021/06/06 13:17:22;2109946;1162;0;;0;0;0;0;0;0;0;20;0;;0;1041;670;0;0;0;0;0
2021/06/06 13:17:22;2109946;1163;0;;0;0;0;0;0;0;0;20;0;;0;1041;670;0;0;0;0;0
2021/06/08 12:52:52;2101582;1033;2;;0;0;0;0;134;192;0;50;0;2;0;1369;40;1003;0;0;0;0
2021/06/07 17:00:32;2103859;1035;0;2000116;0;0;0;0;0;0;0;30;2;;0;29;0;0;0;0;0;0
2021/06/07 17:00:32;2103859;1036;0;2000116;0;0;0;0;0;0;0;30;2;;0;29;0;0;0;0;0;0
2021/06/07 17:00:32;2103859;1037;0;2000116;0;0;0;0;0;0;0;30;2;;0;29;0;0;0;0;0;0
2021/06/07 17:00:32;2103859;1038;0;2000116;0;0;0;0;0;0;0;30;2;;0;29;0;0;0;0;0;0
2021/06/07 17:00:32;2103859;1090;0;2000116;0;0;0;0;29;0;0;30;2;;0;29;0;0;0;0;0;0
2021/06/08 14:26:42;2105242;6300;0;;0;0;0;0;0;0;0;20;0;;0;1599;1599;0;0;0;0;0
2021/06/07 18:18:57;2104721;1056;2;;0;0;0;3;277;126;0;50;1;8;363;1134;147;579;10;0;0;0
2021/06/07 18:18:57;2104721;1130;0;;0;0;0;0;0;0;0;50;1;8;0;1134;147;579;0;0;0;0
2021/06/07 18:18:57;2104721;1213;0;;0;0;0;0;0;0;0;50;1;8;0;1134;147;579;0;0;0;0
2021/06/07 16:45:59;2111978;1085;0;2000359;0;0;0;0;0;0;0;30;2;;0;956;128;284;0;0;0;0
2021/06/07 16:45:59;2111978;1132;1;2000359;0;0;0;0;536;3;0;30;2;;0;956;128;284;3;0;0;0
2021/06/07 13:37:06;2801772;1050;0;2000393;0;0;0;0;0;15;0;30;2;;0;424;81;0;0;0;0;0
2021/06/07 13:37:06;2801772;1051;0;2000393;0;0;0;0;0;0;0;30;2;;0;424;81;0;0;0;0;0
2021/06/07 13:37:06;2801772;1095;0;2000393;0;0;0;0;0;0;0;30;2;;0;424;81;0;0;0;0;0
2021/06/07 13:37:06;2801772;1124;0;2000393;0;0;0;0;326;0;0;30;2;;0;424;81;0;0;0;0;0
2021/06/07 16:13:42;2800419;1061;0;;0;0;0;0;81;0;0;220;0;;0;819;379;229;0;0;0;0
2021/06/07 19:05:43;2109455;1053;0;;0;0;0;0;0;0;0;50;0;1;0;341;0;341;0;0;0;0
2021/06/07 19:05:43;2109455;1231;1;;0;1;1;0;0;0;182;50;0;1;0;341;0;341;0;0;0;182
2021/06/06 14:32:59;2126224;1165;0;;0;0;0;0;0;0;0;50;0;0;0;179;0;179;0;0;0;0
2021/06/06 14:32:59;2126224;1166;0;;0;0;0;0;0;0;0;50;0;0;0;179;0;179;0;0;0;0
2021/06/06 14:32:59;2126224;1169;0;;0;0;0;0;0;0;0;50;0;0;0;179;0;179;0;0;0;0
2021/06/07 11:07:06;2124665;1165;0;;0;0;0;0;0;0;0;50;1;8;0;423;0;423;0;0;0;0
2021/06/07 11:07:06;2124665;1166;0;;0;0;0;0;0;0;0;50;1;8;0;423;0;423;0;0;0;0
2021/06/07 11:07:06;2124665;1169;0;;0;0;0;0;0;0;0;50;1;8;0;423;0;423;0;0;0;0
2021/06/07 11:07:06;2124665;1172;0;;0;0;0;1;0;0;0;50;1;8;51;423;0;423;0;0;0;0
2021/06/05 14:24:01;2110092;6300;0;;0;0;0;0;0;0;0;20;0;;0;1440;1440;0;0;0;0;0
2021/06/05 16:09:38;2103304;1041;0;2000132;0;0;0;0;237;61;0;30;2;;0;574;108;164;0;0;0;0
2021/06/05 16:09:38;2103304;1042;0;2000132;0;0;0;0;0;0;0;30;2;;0;574;108;164;0;0;0;0
2021/06/05 16:09:38;2103304;1043;0;2000132;0;0;0;0;0;0;0;30;2;;0;574;108;164;0;0;0;0
2021/06/05 16:09:38;2103304;1091;0;2000132;0;0;0;0;0;0;0;30;2;;0;574;108;164;0;0;0;0
2021/06/05 16:09:38;2103304;1164;0;2000132;0;0;0;0;0;0;0;30;2;;0;574;108;164;0;0;0;0
2021/06/08 11:52:53;2124412;1048;0;;0;0;0;0;1006;0;0;220;0;;0;1370;0;0;0;0;0;0
2021/06/05 11:42:15;2119940;1041;0;2000129;0;0;0;0;733;0;0;30;2;;0;733;0;0;0;0;0;0
2021/06/05 11:42:15;2119940;1042;0;2000129;0;0;0;0;0;0;0;30;2;;0;733;0;0;0;0;0;0
2021/06/05 11:42:15;2119940;1043;0;2000129;0;0;0;0;0;0;0;30;2;;0;733;0;0;0;0;0;0
2021/06/05 11:42:15;2119940;1091;0;2000129;0;0;0;0;0;0;0;30;2;;0;733;0;0;0;0;0;0
2021/06/05 11:42:15;2119940;1164;0;2000129;0;0;0;0;0;0;0;30;2;;0;733;0;0;0;0;0;0
2021/06/08 09:35:43;2104117;1028;0;2000061;0;0;0;0;0;0;0;30;2;;0;342;0;0;0;0;0;0
2021/06/08 09:35:43;2104117;1029;0;2000061;0;0;0;0;342;0;0;30;2;;0;342;0;0;0;0;0;0
2021/06/08 09:35:43;2104117;1030;0;2000061;0;0;0;0;0;0;0;30;2;;0;342;0;0;0;0;0;0
2021/06/08 09:35:43;2104117;1031;0;2000061;0;0;0;0;0;0;0;30;2;;0;342;0;0;0;0;0;0
2021/06/08 09:35:43;2104117;1032;0;2000061;0;0;0;0;0;0;0;30;2;;0;342;0;0;0;0;0;0
2021/06/05 09:38:13;2105653;6300;0;;0;0;0;0;0;0;0;20;0;;0;492;492;0;0;0;0;0
2021/06/06 15:10:50;2109720;1085;0;;0;0;0;0;0;0;0;50;1;8;0;649;0;649;0;0;0;0
2021/06/06 15:10:50;2109720;1132;0;;0;0;0;0;0;0;0;50;1;8;0;649;0;649;0;0;0;0
2021/06/07 14:48:56;2118548;1041;1;;0;0;0;0;194;4;0;50;1;8;0;1133;0;933;2;0;0;0
2021/06/07 14:48:56;2118548;1042;0;;0;0;0;0;0;0;0;50;1;8;0;1133;0;933;0;0;0;0
2021/06/07 14:48:56;2118548;1043;0;;0;0;0;0;0;0;0;50;1;8;0;1133;0;933;0;0;0;0
2021/06/07 14:48:56;2118548;1091;0;;0;0;0;0;0;0;0;50;1;8;0;1133;0;933;0;0;0;0
2021/06/07 14:48:56;2118548;1164;0;;0;0;0;0;0;0;0;50;1;8;0;1133;0;933;0;0;0;0
2021/06/07 09:38:29;2125933;1165;0;2000444;0;0;0;0;507;0;0;30;2;;0;507;0;0;0;0;0;0
2021/06/07 09:38:29;2125933;1166;0;2000444;0;0;0;0;0;0;0;30;2;;0;507;0;0;0;0;0;0
2021/06/07 09:38:29;2125933;1169;0;2000444;0;0;0;0;0;0;0;30;2;;0;507;0;0;0;0;0;0
2021/06/05 11:36:59;2119693;1165;1;2000444;0;0;2;0;271;62;718;30;2;;0;418;0;85;0;0;0;500
2021/06/05 11:36:59;2119693;1166;0;2000444;0;0;0;0;0;0;0;30;2;;0;418;0;85;0;0;0;0
2021/06/05 11:36:59;2119693;1169;0;2000444;0;0;0;0;0;0;0;30;2;;0;418;0;85;0;0;0;0
2021/06/05 11:36:59;2119693;1172;0;2000444;0;0;0;0;0;0;0;30;2;;0;418;0;85;0;0;0;0
2021/06/07 17:22:52;2102640;1197;1;2000482;0;0;0;1;608;1;0;30;2;;551;1369;13;719;0;0;0;0
2021/06/07 17:22:52;2102640;1200;0;2000482;0;0;0;0;0;0;0;30;2;;0;1369;13;719;0;0;0;0
2021/06/07 17:22:52;2102640;1204;0;2000482;0;0;0;0;28;0;0;30;2;;0;1369;13;719;0;0;0;0
2021/06/08 11:03:08;2119776;1048;0;;0;0;0;0;0;0;0;50;0;5;0;184;0;94;0;0;0;0
2021/06/08 11:03:08;2119776;1123;1;;0;0;1;0;75;15;245;50;0;5;0;184;0;94;2;0;0;245
2021/06/05 17:12:14;2801061;1050;0;;0;0;0;0;0;0;0;50;0;1;0;732;0;187;0;0;0;0
2021/06/05 17:12:14;2801061;1095;0;;0;0;0;0;272;4;0;50;0;1;0;732;0;187;0;0;0;0
2021/06/05 17:12:14;2801061;1124;0;;0;0;0;0;0;0;0;50;0;1;0;732;0;187;0;0;0;0
2021/06/05 09:23:54;2126091;1165;1;;0;0;1;0;886;61;122;220;0;;0;1432;121;0;0;0;0;122
2021/06/05 09:23:54;2126091;1166;0;;0;0;0;0;0;0;0;220;0;;0;1432;121;0;0;0;0;0
2021/06/05 09:23:54;2126091;1169;0;;0;0;0;0;0;0;0;220;0;;0;1432;121;0;0;0;0;0
2021/06/05 09:23:54;2126091;1172;0;;0;0;0;0;0;0;0;220;0;;0;1432;121;0;0;0;0;0
2021/06/08 11:55:33;2112971;1175;1;;0;0;1;0;984;40;60;20;0;;0;1529;505;0;3;0;0;60
2021/06/07 18:39:42;2110730;1048;3;2000157;0;1;3;0;503;60;736;30;2;;0;579;10;0;8;0;0;736
2021/06/07 18:39:42;2110730;1123;0;2000157;0;0;0;0;0;0;0;30;2;;0;579;10;0;0;0;0;0
2021/06/05 12:26:36;2102978;1210;0;;0;0;0;0;0;0;0;20;0;;0;1595;1595;0;0;0;0;0
2021/06/05 14:31:46;2111305;1165;0;;0;0;0;0;0;0;0;50;0;0;0;105;0;105;0;0;0;0
2021/06/05 14:31:46;2111305;1166;0;;0;0;0;0;0;0;0;50;0;0;0;105;0;105;0;0;0;0
2021/06/05 14:31:46;2111305;1169;0;;0;0;0;0;0;0;0;50;0;0;0;105;0;105;0;0;0;0
2021/06/05 14:31:46;2111305;1172;0;;0;0;0;0;0;0;0;50;0;0;0;105;0;105;0;0;0;0
2021/06/05 11:52:43;2800638;1050;1;2000389;0;0;0;0;249;20;0;30;2;;0;1361;99;0;3;0;0;0
2021/06/05 11:52:43;2800638;1051;0;2000389;0;0;0;0;0;0;0;30;2;;0;1361;99;0;0;0;0;0
2021/06/05 11:52:43;2800638;1095;0;2000389;0;0;0;0;0;0;0;30;2;;0;1361;99;0;0;0;0;0
2021/06/05 11:52:43;2800638;1122;1;2000389;0;0;0;0;967;20;0;30;2;;0;1361;99;0;3;0;0;0
2021/06/07 16:05:47;2102404;6300;0;;0;0;0;0;0;0;0;50;0;10;0;344;0;344;0;0;0;0
2021/06/05 17:09:37;2106877;1085;0;2000359;0;0;0;0;0;0;0;30;2;;0;573;49;250;0;0;0;0
2021/06/05 17:09:37;2106877;1132;0;2000359;0;0;0;0;271;0;0;30;2;;0;573;49;250;0;0;0;0
2021/06/06 17:01:41;2126224;1165;0;;0;0;0;0;0;0;0;50;0;0;0;100;0;100;0;0;0;0
2021/06/06 17:01:41;2126224;1166;0;;0;0;0;0;0;0;0;50;0;0;0;100;0;100;0;0;0;0
2021/06/06 17:01:41;2126224;1169;0;;0;0;0;0;0;0;0;50;0;0;0;100;0;100;0;0;0;0
2021/06/07 15:22:51;2121010;1041;0;2000134;0;0;0;0;0;0;0;30;2;;0;1368;0;165;0;0;0;0
2021/06/07 15:22:51;2121010;1042;0;2000134;0;0;0;0;0;0;0;30;2;;0;1368;0;165;0;0;0;0
2021/06/07 15:22:51;2121010;1043;0;2000134;0;0;0;0;0;0;0;30;2;;0;1368;0;165;0;0;0;0
2021/06/07 15:22:51;2121010;1091;2;2000134;0;0;0;0;1122;75;0;30;2;;0;1368;0;165;6;0;0;0
2021/06/07 15:22:51;2121010;1164;0;2000134;0;0;0;0;0;0;0;30;2;;0;1368;0;165;0;0;0;0
2021/06/07 19:33:07;2111610;1085;0;2000361;0;0;0;0;185;0;0;30;2;;0;185;0;0;0;0;0;0
2021/06/07 19:33:07;2111610;1132;0;2000361;0;0;0;0;0;0;0;30;2;;0;185;0;0;0;0;0;0
2021/06/08 11:04:27;2123641;1165;0;;0;0;0;0;1;16;0;50;0;8;0;263;0;225;0;0;0;0
2021/06/08 11:04:27;2123641;1166;0;;0;0;0;0;0;0;0;50;0;8;0;263;0;225;0;0;0;0
2021/06/08 11:04:27;2123641;1167;0;;0;0;0;0;0;0;0;50;0;8;0;263;0;225;0;0;0;0
2021/06/08 11:04:27;2123641;1168;0;;0;0;0;0;0;0;0;50;0;8;0;263;0;225;0;0;0;0
2021/06/08 11:04:27;2123641;1169;0;;0;0;0;0;0;0;0;50;0;8;0;263;0;225;0;0;0;0
2021/06/08 11:04:27;2123641;1172;0;;0;0;0;0;0;0;0;50;0;8;0;263;0;225;0;0;0;0
2021/06/08 13:56:45;2801536;1050;1;2000393;0;0;0;0;281;40;0;30;2;;0;1603;37;72;3;0;0;0
2021/06/08 13:56:45;2801536;1095;3;2000393;0;1;1;0;978;39;184;30;2;;0;1603;37;72;11;0;0;184
2021/06/08 13:56:45;2801536;1124;0;2000393;0;0;0;0;61;0;0;30;2;;0;1603;37;72;0;0;0;0
2021/06/07 12:12:21;2105422;1057;1;;0;0;1;0;243;30;79;220;0;;0;738;349;0;0;0;1;79
2021/06/07 12:12:21;2105422;1059;0;;0;0;0;0;0;0;0;220;0;;0;738;349;0;0;0;0;0
2021/06/07 18:56:44;2117580;1082;1;2000350;0;0;0;0;544;24;0;30;2;;0;1601;276;750;3;0;0;0
2021/06/07 18:56:44;2117580;1084;0;2000350;0;0;0;0;0;0;0;30;2;;0;1601;276;750;0;0;0;0
2021/06/07 18:56:44;2117580;1131;0;2000350;0;0;0;0;0;0;0;30;2;;0;1601;276;750;0;0;0;0
2021/06/07 18:56:44;2117580;1139;0;2000350;0;0;0;0;0;0;0;30;2;;0;1601;276;750;0;0;0;0
2021/06/07 18:56:44;2117580;1140;0;2000350;0;0;0;0;0;0;0;30;2;;0;1601;276;750;0;0;0;0
2021/06/07 18:56:44;2117580;1141;0;2000350;0;0;0;0;0;0;0;30;2;;0;1601;276;750;0;0;0;0
2021/06/07 18:56:44;2117580;1142;0;2000350;0;0;0;0;0;0;0;30;2;;0;1601;276;750;0;0;0;0
2021/06/07 18:56:44;2117580;1143;0;2000350;0;0;0;0;0;0;0;30;2;;0;1601;276;750;0;0;0;0
2021/06/07 18:56:44;2117580;1144;0;2000350;0;0;0;0;0;0;0;30;2;;0;1601;276;750;0;0;0;0
2021/06/07 18:56:44;2117580;6250;0;2000350;0;0;0;0;0;0;0;30;2;;0;1601;276;750;0;0;0;0
2021/06/08 10:37:02;2830107;1151;0;;0;0;0;0;0;0;0;50;0;0;0;420;0;420;0;0;0;0
2021/06/08 10:37:02;2830107;1152;0;;0;0;0;0;0;0;0;50;0;0;0;420;0;420;0;0;0;0
2021/06/08 10:37:02;2830107;1153;0;;0;0;0;0;0;0;0;50;0;0;0;420;0;420;0;0;0;0
2021/06/08 10:37:02;2830107;1154;0;;0;0;0;0;0;0;0;50;0;0;0;420;0;420;0;0;0;0
2021/06/08 10:37:02;2830107;1155;0;;0;0;0;0;0;0;0;50;0;0;0;420;0;420;0;0;0;0
2021/06/07 16:56:32;2124765;1053;0;;0;0;0;0;0;0;0;50;1;0;0;1589;592;21;0;0;0;0
2021/06/07 16:56:32;2124765;1231;2;;0;1;1;1;969;4;18;50;1;0;6;1589;592;21;3;0;0;18
2021/06/07 16:56:32;2124765;1232;0;;0;0;0;0;0;0;0;50;1;0;0;1589;592;21;0;0;0;0
2021/06/07 14:42:22;2830157;1175;1;;0;0;0;1;60;40;0;20;0;;24;740;430;210;10;0;0;0
2021/06/08 10:13:35;2126263;1165;1;2000444;0;0;1;0;624;60;351;30;2;;0;813;0;0;0;0;0;351
2021/06/08 10:13:35;2126263;1166;0;2000444;0;0;0;0;0;0;0;30;2;;0;813;0;0;0;0;0;0
2021/06/08 10:13:35;2126263;1169;0;2000444;0;0;0;0;0;0;0;30;2;;0;813;0;0;0;0;0;0
2021/06/08 10:13:35;2126263;1172;0;2000444;0;0;0;0;0;0;0;30;2;;0;813;0;0;0;0;0;0
2021/06/08 00:59:36;2106571;1082;0;;0;0;0;0;0;0;0;20;0;;0;1772;1772;0;0;0;0;0
2021/06/08 00:59:36;2106571;1084;0;;0;0;0;0;0;0;0;20;0;;0;1772;1772;0;0;0;0;0
2021/06/08 00:59:36;2106571;1131;0;;0;0;0;0;0;0;0;20;0;;0;1772;1772;0;0;0;0;0
2021/06/08 00:59:36;2106571;1139;0;;0;0;0;0;0;0;0;20;0;;0;1772;1772;0;0;0;0;0
2021/06/08 00:59:36;2106571;1140;0;;0;0;0;0;0;0;0;20;0;;0;1772;1772;0;0;0;0;0
2021/06/08 00:59:36;2106571;1141;0;;0;0;0;0;0;0;0;20;0;;0;1772;1772;0;0;0;0;0
2021/06/08 00:59:36;2106571;1142;0;;0;0;0;0;0;0;0;20;0;;0;1772;1772;0;0;0;0;0
2021/06/08 00:59:36;2106571;1143;0;;0;0;0;0;0;0;0;20;0;;0;1772;1772;0;0;0;0;0
2021/06/08 00:59:36;2106571;1144;0;;0;0;0;0;0;0;0;20;0;;0;1772;1772;0;0;0;0;0
2021/06/08 00:59:36;2106571;6248;0;;0;0;0;0;0;0;0;20;0;;0;1772;1772;0;0;0;0;0
2021/06/06 15:06:55;2107028;1044;0;2000140;0;0;0;0;0;0;0;30;2;;0;414;0;252;0;0;0;0
2021/06/06 15:06:55;2107028;1045;0;2000140;0;0;0;0;0;0;0;30;2;;0;414;0;252;0;0;0;0
2021/06/06 15:06:55;2107028;1046;0;2000140;0;0;0;0;0;0;0;30;2;;0;414;0;252;0;0;0;0
2021/06/06 15:06:55;2107028;1052;0;2000140;0;0;0;0;159;0;0;30;2;;0;414;0;252;0;0;0;0
2021/06/06 15:06:55;2107028;1109;0;2000140;0;0;0;0;0;0;0;30;2;;0;414;0;252;0;0;0;0
2021/06/07 14:20:12;2106977;1165;2;2000445;0;0;1;3;792;79;228;30;2;;167;1210;0;252;0;0;0;228
2021/06/07 14:20:12;2106977;1166;0;2000445;0;0;0;0;10;0;0;30;2;;0;1210;0;252;0;0;0;0
2021/06/07 14:20:12;2106977;1169;0;2000445;0;0;0;0;0;0;0;30;2;;0;1210;0;252;0;0;0;0
2021/06/07 14:20:12;2106977;1172;0;2000445;0;0;0;0;0;0;0;30;2;;0;1210;0;252;0;0;0;0
2021/06/05 13:25:19;2125589;1048;1;;0;0;1;0;572;60;250;20;0;;0;1518;644;15;0;0;0;250
2021/06/07 08:10:40;2111075;1048;0;2000387;0;0;0;0;0;23;0;30;2;;0;620;362;12;0;0;0;0
2021/06/07 08:10:40;2111075;1121;1;2000387;0;0;0;0;187;30;0;30;2;;0;620;362;12;3;0;0;0
2021/06/05 17:03:04;2103624;6300;0;;0;0;0;0;0;0;0;50;0;0;0;183;0;183;0;0;0;0
2021/06/07 14:14:58;2120599;1048;0;2000153;0;0;0;0;148;0;0;30;2;;0;529;359;22;0;0;0;0
2021/06/05 08:31:43;2109122;1057;0;2000396;0;0;0;0;102;0;0;30;2;;0;102;0;0;0;0;0;0
2021/06/05 08:31:43;2109122;1059;0;2000396;0;0;0;0;0;0;0;30;2;;0;102;0;0;0;0;0;0
2021/06/07 14:01:50;2800529;1061;0;;0;0;0;0;0;0;0;20;0;;0;94;85;9;0;0;0;0
2021/06/05 12:01:45;2119700;1165;0;2000445;0;0;0;0;0;0;0;30;2;;0;103;0;0;0;0;0;0
2021/06/05 12:01:45;2119700;1166;0;2000445;0;0;0;0;103;0;0;30;2;;0;103;0;0;0;0;0;0
2021/06/05 12:01:45;2119700;1169;0;2000445;0;0;0;0;0;0;0;30;2;;0;103;0;0;0;0;0;0
2021/06/05 12:01:45;2119700;1172;0;2000445;0;0;0;0;0;0;0;30;2;;0;103;0;0;0;0;0;0
2021/06/05 19:51:18;2108852;1082;0;;0;0;0;0;0;0;0;20;0;;0;1277;445;626;0;0;0;0
2021/06/05 19:51:18;2108852;1084;0;;0;0;0;0;0;0;0;20;0;;0;1277;445;626;0;0;0;0
2021/06/05 19:51:18;2108852;1131;1;;0;0;0;0;146;60;0;20;0;;0;1277;445;626;14;0;0;0
2021/06/05 19:51:18;2108852;1139;0;;0;0;0;0;0;0;0;20;0;;0;1277;445;626;0;0;0;0
2021/06/05 19:51:18;2108852;1140;0;;0;0;0;0;0;0;0;20;0;;0;1277;445;626;0;0;0;0
2021/06/05 19:51:18;2108852;1141;0;;0;0;0;0;0;0;0;20;0;;0;1277;445;626;0;0;0;0
2021/06/05 19:51:18;2108852;1142;0;;0;0;0;0;0;0;0;20;0;;0;1277;445;626;0;0;0;0
2021/06/05 19:51:18;2108852;1143;0;;0;0;0;0;0;0;0;20;0;;0;1277;445;626;0;0;0;0
2021/06/05 19:51:18;2108852;1144;0;;0;0;0;0;0;0;0;20;0;;0;1277;445;626;0;0;0;0
2021/06/05 19:51:18;2108852;6248;0;;0;0;0;0;0;0;0;20;0;;0;1277;445;626;0;0;0;0
2021/06/07 14:14:58;2104434;6300;0;;0;0;0;0;0;0;0;50;2;0;0;895;0;638;0;0;0;0
2021/06/08 08:55:17;2107031;1035;0;;0;0;0;1;0;0;0;50;1;8;27;1516;111;845;0;0;0;0
2021/06/07 10:03:05;2800262;1050;0;2000210;0;0;0;0;0;0;0;30;2;;0;182;0;0;0;0;0;0
2021/06/07 10:03:05;2800262;1095;0;2000210;0;0;0;0;182;0;0;30;2;;0;182;0;0;0;0;0;0
2021/06/07 10:03:05;2800262;1124;0;2000210;0;0;0;0;0;0;0;30;2;;0;182;0;0;0;0;0;0
2021/06/07 11:24:14;2104900;1085;1;;0;0;0;0;455;12;0;20;0;;0;1451;85;897;2;0;0;0
2021/06/07 11:24:14;2104900;1132;0;;0;0;0;1;0;0;0;20;0;;1032;1451;85;897;0;0;0;0
2021/06/05 15:17:28;2832086;1221;0;;0;0;0;0;0;0;0;50;0;5;0;1048;0;1048;0;0;0;0
2021/06/07 15:51:35;2105474;1085;1;;0;0;0;0;210;26;0;20;0;;0;1292;342;433;3;0;0;0
2021/06/07 15:51:35;2105474;1132;1;;0;0;0;1;272;6;0;20;0;;385;1292;342;433;3;0;0;0
2021/06/07 20:52:39;2110429;1176;2;;0;0;0;0;1139;56;0;50;0;1;0;1358;0;160;6;0;0;0
2021/06/08 10:09:39;2111369;1069;0;2000289;0;0;0;0;576;0;0;30;2;;0;576;0;0;0;0;0;0
2021/06/08 10:09:39;2111369;1071;0;2000289;0;0;0;0;0;0;0;30;2;;0;576;0;0;0;0;0;0
2021/06/08 10:09:39;2111369;1078;0;2000289;0;0;0;0;0;0;0;30;2;;0;576;0;0;0;0;0;0
2021/06/08 14:35:45;2801741;1050;1;2000389;0;0;0;0;204;20;0;30;2;;0;342;79;0;0;0;0;0
2021/06/08 14:35:45;2801741;1051;0;2000389;0;0;0;0;0;0;0;30;2;;0;342;79;0;0;0;0;0
2021/06/08 14:35:45;2801741;1095;0;2000389;0;0;0;0;0;0;0;30;2;;0;342;79;0;0;0;0;0
2021/06/08 14:35:45;2801741;1122;0;2000389;0;0;0;0;37;0;0;30;2;;0;342;79;0;0;0;0;0
2021/06/08 13:12:19;2111135;1151;0;2000433;0;0;0;0;0;0;0;40;1;;0;737;0;0;0;0;0;0
2021/06/08 13:12:19;2111135;1152;0;2000433;0;0;0;0;0;0;0;40;1;;0;737;0;0;0;0;0;0
2021/06/08 13:12:19;2111135;1153;0;2000433;0;0;0;0;0;0;0;40;1;;0;737;0;0;0;0;0;0
2021/06/08 13:12:19;2111135;1154;0;2000433;0;0;0;0;0;737;0;40;1;;0;737;0;0;0;0;0;0
2021/06/08 13:12:19;2111135;1155;0;2000433;0;0;0;0;0;0;0;40;1;;0;737;0;0;0;0;0;0
2021/06/08 13:44:57;2101962;1199;0;2000477;0;0;0;0;179;71;0;30;2;;0;894;0;0;0;0;0;0
2021/06/08 13:44:57;2101962;1206;0;2000477;0;0;0;0;0;0;0;30;2;;0;894;0;0;0;0;0;0
2021/06/06 11:05:36;2127931;1041;1;;0;0;1;0;0;13;99;50;0;1;0;334;0;321;3;0;0;99
2021/06/06 11:05:36;2127931;1042;0;;0;0;0;0;0;0;0;50;0;1;0;334;0;321;0;0;0;0
2021/06/06 11:05:36;2127931;1043;0;;0;0;0;0;0;0;0;50;0;1;0;334;0;321;0;0;0;0
2021/06/06 11:05:36;2127931;1091;0;;0;0;0;0;0;0;0;50;0;1;0;334;0;321;0;0;0;0
2021/06/06 11:05:36;2127931;1164;0;;0;0;0;0;0;0;0;50;0;1;0;334;0;321;0;0;0;0
2021/06/05 11:50:07;2112815;1035;0;;0;0;0;1;0;0;0;50;1;0;169;1205;200;384;0;0;0;0
2021/06/05 11:50:07;2112815;1036;0;;0;0;0;0;0;0;0;50;1;0;0;1205;200;384;0;0;0;0
2021/06/05 11:50:07;2112815;1037;0;;0;0;0;0;0;0;0;50;1;0;0;1205;200;384;0;0;0;0
2021/06/05 11:50:07;2112815;1038;0;;0;0;0;0;0;0;0;50;1;0;0;1205;200;384;0;0;0;0
2021/06/05 11:50:07;2112815;1090;1;;0;1;1;0;610;0;79;50;1;0;0;1205;200;384;2;0;0;79
2021/06/07 17:13:41;2120026;1048;1;;0;0;0;0;97;30;0;220;0;;0;818;289;0;0;0;0;0
2021/06/07 17:13:41;2120026;1123;0;;0;0;0;0;333;0;0;220;0;;0;818;289;0;0;0;0;0
2021/06/07 15:21:32;2129708;1152;0;;0;0;0;0;0;0;0;20;0;;0;1289;26;1263;0;0;0;0
2021/06/07 15:21:32;2129708;1153;0;;0;0;0;0;0;0;0;20;0;;0;1289;26;1263;0;0;0;0
2021/06/07 15:21:32;2129708;1154;0;;0;0;0;0;0;0;0;20;0;;0;1289;26;1263;0;0;0;0
2021/06/07 15:21:32;2129708;1155;0;;0;0;0;0;0;0;0;20;0;;0;1289;26;1263;0;0;0;0
2021/06/07 15:21:32;2129708;6300;0;;0;0;0;0;0;0;0;20;0;;0;1289;26;1263;0;0;0;0
2021/06/05 17:18:46;2108544;1096;0;;0;0;0;0;0;0;0;50;0;8;0;1125;0;1125;0;0;0;0
2021/06/05 17:18:46;2108544;1099;0;;0;1;2;2;0;0;367;50;0;8;396;1125;0;1125;0;0;0;0
2021/06/05 17:18:46;2108544;1100;0;;0;0;0;0;0;0;0;50;0;8;0;1125;0;1125;0;0;0;0
2021/06/05 17:18:46;2108544;1101;0;;0;0;0;0;0;0;0;50;0;8;0;1125;0;1125;0;0;0;0
2021/06/05 17:18:46;2108544;1102;0;;0;0;0;0;0;0;0;50;0;8;0;1125;0;1125;0;0;0;0
2021/06/07 18:35:46;2104305;6300;0;;0;0;0;0;0;0;0;50;0;0;0;344;0;344;0;0;0;0
2021/06/05 12:48:52;2800608;1061;1;2000268;0;0;0;0;662;30;0;30;2;;0;1131;436;0;3;0;0;0
2021/06/05 16:44:51;2120607;1048;0;;0;0;0;0;0;12;0;20;0;;0;890;878;0;0;0;0;0
2021/06/05 11:04:23;2101537;1028;0;;0;0;0;0;0;0;0;220;0;;0;262;0;0;0;0;0;0
